experiment_id,material_id,date,temperature_c,pressure_atm,result_yield_pct,researcher
6bbe57cb-d4a2-411a-a7f2-e2cc052306a4,227cbcb2-333f-4daf-a488-db56c96d198a,2024-06-14,751,3.95,62.22,Stephanie Smith
538865eb-86b6-4e1e-8e24-7e0d297f3638,f890b97c-8357-4395-a0cf-50572f07a4eb,2024-09-24,310,1.01,52.38,Travis Johnston
9d2ecd41-8c10-4338-909a-17b26c3c948c,91a1a926-7927-42fb-a084-b6f51aa0e29e,2024-05-25,263,7.07,78.17,Kenneth Warner
b6ae7ffa-8903-4967-96d6-dbb90cbf5098,6595fd02-a1c5-401b-a906-a52b274f6e3a,2025-10-27,214,3.95,55.43,Frank Fisher
67141a84-5aac-47ce-bf4f-d71b380102a6,4e515763-f235-43f9-b953-b07eba9fde0e,2024-08-16,653,9.19,49.23,Ashley Diaz
d971d697-81f5-4e04-abc5-01345e10bd1d,cb3183a8-5956-4dfa-ae82-bc04ff7ac221,2024-11-19,659,5.62,71.63,Wanda Moore
c605f657-61ed-4f39-814c-72b2b20b6292,b8eefdf4-6f29-41ce-9655-34ec143eaf8b,2025-01-23,1117,6.56,80.53,Susan Hill
5ac4ac9a-de74-43d8-9b74-bb4481244c1a,6004b192-4a19-49b2-84df-412363bfb275,2025-06-06,443,9.08,73.8,Jimmy Schmidt
a0ea5c50-089a-47c0-a48f-ea82d67a4cdd,976d6360-53ba-429e-b3cb-30541ed91790,2024-04-08,807,2.81,50.02,Gregory Chandler
ac02e6f9-5752-4f51-85f9-13e0da995504,bbb0db23-398f-496f-b78b-7b6cdc09758e,2024-04-30,86,5.17,52.37,Joshua Vance
cd6b0515-c62b-4cbc-8966-669c24ecaef0,9f56ee43-bf97-4b34-8c2a-a74e5a93a8c1,2024-02-25,633,9.89,47.96,Sarah Thomas
2b18392c-3773-416f-82b0-f64a8a5b0727,91a1a926-7927-42fb-a084-b6f51aa0e29e,2024-08-09,486,8.78,40.02,Taylor Dickerson
137f178f-c314-4d3d-9ee9-6ec0ca538eec,6595fd02-a1c5-401b-a906-a52b274f6e3a,2024-08-22,874,8.16,91.86,Christopher Kane
41dc6e1d-3e9d-4b12-8293-c1e3ccf6441e,889a2f1c-9bb1-447a-bc54-fcbedd88fcee,2024-01-05,1017,0.61,65.29,Doris Haas
956eb6c5-fb2c-4130-9dda-e0c038afaf85,889a2f1c-9bb1-447a-bc54-fcbedd88fcee,2024-11-02,280,8.6,95.01,Erin Mccullough
74e4e7b7-68a6-4331-bfa0-e775cd2d0c2d,41155df8-5583-4719-b522-4d45628b6107,2024-03-17,270,7.8,51.68,Kathy Parker
638d33c7-a192-47a4-a5a0-1b5f3848a258,889a2f1c-9bb1-447a-bc54-fcbedd88fcee,2025-08-21,527,3.86,84.38,Kimberly Morales
d7a0198a-12d6-4f31-a32e-0f6e8f4796ab,416cc7ee-f2a5-441a-8ca1-44f05f57de05,2023-12-16,546,8.92,49.8,Robert Harrison
21e945b0-ade1-4a45-95cd-97b0e6e06ca9,a5c77f20-c296-4654-9318-1a7aaf46cba2,2025-07-05,642,5.87,90.73,Patricia Walters
b342c8df-ed52-4551-9470-77ef352169e7,77d47e0c-4a36-4923-b1d7-f6bff322cdc3,2025-09-11,938,3.0,84.16,Kevin Meyer
a498d657-e9e6-4a78-adb0-f22ec5522386,654d6c45-1fbb-4812-bf42-bcb27378f142,2024-08-23,777,7.62,75.72,Cheyenne Daniel
43e3018f-2725-4ff5-a207-a48eab2e27c1,8ea92a56-170c-4d26-8389-7864912bdf0f,2025-01-18,1139,6.94,66.84,Leslie Tran
2a2b3d32-8cab-4103-8f80-14720714f919,c57abdb6-a2aa-44ad-89af-8b60febc91a6,2025-02-23,366,9.67,71.93,John Sullivan
ffc919cd-124c-4efd-9c16-ee1fe67d000c,d0aa9e88-11f0-47e7-aacf-7485136e3c09,2025-06-27,172,3.8,51.91,Mrs. Ann Mccormick
e26d830c-6ba7-4cd4-83eb-0110abe80706,618f6185-619a-4487-a224-02ba0b895933,2024-12-29,1170,9.27,48.04,Michael Flores
baafdd57-f952-458d-aa14-b9845895bcaf,fd3a3a5d-5d04-4369-b06a-9afae3b33755,2025-09-26,1008,9.05,48.9,Phillip Summers
9dd11a0f-9e72-4bac-83a5-cc8653483a90,82c7b063-4b6e-4ec2-814a-abe3cd8d4d9a,2024-02-22,23,2.22,72.8,Carolyn Price
4c507d7d-67d0-4cb4-8bbf-076240dec231,aa342bfe-f3a0-4628-8cb8-d439bb87cf72,2025-09-08,1098,2.65,92.33,Debra Woods
53ac39bb-c505-450b-8747-12a9c54fbdb9,c4720bc9-ff57-474e-88d6-4909743ae880,2024-01-27,998,2.68,69.64,Gabriela Jones MD
73ad24d0-f1b2-4094-b4d7-361e4fd465f0,fbaa9d03-af97-4ed3-89c4-4617a4c36dfd,2024-07-18,643,9.39,70.8,Daniel Harmon
afb7bce1-a32b-4a9a-ae81-3c69fca419b6,0e9166da-a343-462b-bab3-1abf70c1f025,2025-09-14,126,3.89,57.76,Larry Valdez
6dc331e3-4815-46a6-8a40-270a92cc2fe1,3b603281-9cb2-4347-bbe5-d3fba8184d49,2025-03-23,902,8.35,55.31,Justin Brown
c18381be-8219-4aa8-91ae-0c25cfd772c5,9e4d6719-ce1c-4386-a8f8-9ef57f51d0aa,2025-08-12,805,0.5,77.7,Timothy Ferguson
6578cb16-7dd5-410b-86d0-d22240389362,a5c77f20-c296-4654-9318-1a7aaf46cba2,2025-10-23,451,5.96,85.57,Ryan Smith
cfbfe7d7-ce23-4115-bd0c-ae23dc43afa6,7322b4dd-92a9-425a-a809-a73e48eec739,2025-06-13,719,8.82,50.01,Nicholas Casey
950c334c-328c-48da-a9f1-b4d3a2e8f66f,6699ac4a-aa44-4812-ad48-c3fbbcd3a9ee,2024-04-15,345,1.83,65.84,Rachel Blackwell
17af8610-fa8d-46e6-ad53-91eca05b2525,ae1abe1f-0ba1-488f-975a-e39d31b85e05,2024-04-05,980,6.0,67.17,Joshua Caldwell
67679831-b280-4cca-9c09-abf76cb7abe4,afbd70b6-41b4-46aa-942a-a0aaac26e7c6,2024-04-13,755,5.29,59.51,James Mcknight
9217533b-0dd6-4783-a50d-394f99d587a7,cdaa2b39-0d84-4864-8243-4ceddbf32d0f,2024-04-09,1143,4.68,84.25,Justin Smith
b0232106-7090-4439-9a5f-0e43231b957e,c98abe5c-639a-4989-8923-dc77357b107a,2024-08-21,342,2.1,61.29,Jason Gonzalez
434a7b7e-dbf0-430f-ba82-822f0f549ac5,9d753ab4-1ef0-468f-80af-d9d611fc064c,2024-02-04,172,5.19,42.53,Mark Fields
f26c4767-00da-48f8-b3a9-7ec9d8a03b0f,87a80bcd-d648-4b19-b4ea-7540747e06fc,2024-11-09,739,4.53,53.61,Cheryl Neal
9e2a8009-d594-4298-9cef-00ac47ec3170,80bba2ec-02df-4f38-98d9-958ae0b29a38,2024-06-27,95,9.23,61.01,Phillip Chavez
74a2dd4e-3341-4f5a-93f7-c0750bd33619,bbb0db23-398f-496f-b78b-7b6cdc09758e,2025-07-01,590,1.53,57.01,Christopher Deleon
0718ac87-b3c0-4efe-8352-5f3a12f89256,7d3aab5b-fcbc-4303-82e3-bf4084426f69,2025-08-10,544,1.94,69.15,Katie Zimmerman
d68d93cc-f6b8-4b1f-9116-054caf902e38,8139e41e-641b-4d77-bc77-6828cc1320f7,2025-01-14,85,5.77,73.72,Rhonda Christensen
28ca6a43-2ea7-4a0c-9872-9ed474478adf,adfc7cf0-ca68-4cec-a5d5-bd725a03b590,2024-03-07,353,3.03,79.61,Michael Parker
c7972f97-8da1-4e70-94a6-73310bb78ec1,f96c2898-d6d6-4844-8242-8a641437d0b3,2024-07-11,148,8.42,80.63,Amanda Stanley
8261fcb5-a9d8-4e6a-ba20-18837b383e2e,6f597354-642c-4067-8842-27c3a57ca8a4,2024-10-30,938,5.36,53.78,Roger Lewis
1589c81e-0017-4a0c-80ff-469cdc338401,e715caca-ec08-4dec-bca5-ae5ada55f9e4,2024-11-01,877,0.81,91.78,Katie Gonzalez
fd9d9f43-00b4-4164-9d24-19f66bdc96cd,986b2570-d659-4615-b84a-03d1cf44ce3d,2024-01-28,767,2.73,42.65,Thomas Phillips
5a418521-11a9-4883-b95b-51cb3cfa45bd,d0aa9e88-11f0-47e7-aacf-7485136e3c09,2025-01-04,198,3.98,76.84,Thomas Sullivan
a2cf94a8-debf-4621-a036-7f8f93ede5a9,8885d069-0270-49c2-a932-7a71cb0bdbbc,2025-09-28,912,5.65,54.73,Kevin Schneider
8bc9fca9-57bd-4dd2-9a84-17baff168f48,7e89c7af-827d-49d1-a526-4ef25bea00cb,2024-09-04,1088,8.79,86.26,Nancy Andrews
b8fd9e94-7839-481d-ab1c-08e397d62a36,7d3aab5b-fcbc-4303-82e3-bf4084426f69,2025-04-02,690,4.13,55.83,Dr. William Daniel DDS
06c47360-a307-4242-8398-10216bec9b84,2981d110-9eed-4ac3-9d26-4fe412ccec45,2024-11-19,468,5.54,69.15,Sheri Johnston
a5cec571-ae34-4fe7-a823-67df64550193,e07da589-3a23-4796-85c5-bbef419c47a1,2025-06-15,537,4.51,91.88,Christine Glenn
8d9d5b33-5369-420b-8e8e-005a4a29fc9d,2e13203f-ee80-4a73-a069-409f6233af10,2024-12-24,923,3.29,60.71,Joel Jackson
277470d9-6e6b-44a6-800a-a9bce51f5e44,ee482873-06ac-4695-a30f-6f6b5ec8e821,2024-01-17,772,3.12,97.58,Jacob Lopez
8de41612-b37b-42ef-9493-4d0c9c84e804,0ba4f46b-2752-4c74-8f3c-1d768eafd51f,2024-08-10,850,6.19,77.33,Heather Ho
9883c130-0e46-40c0-89cc-262877de9236,2f9dd843-6152-4f7e-8f04-7f126ec8b61f,2024-06-23,630,7.29,89.16,Cassandra Bullock
d241c1a0-b12c-4c2f-ae21-9638a8605add,c7259c27-8537-4d7b-88cb-cbf69dcd8b81,2025-08-24,210,7.62,50.91,Gary Rodriguez
2690cbb4-c2e1-4ef4-b893-5f054193f107,d3c57cf1-76fa-4b0e-a075-b08b716875d3,2025-08-05,537,8.0,68.88,Kristine Reed
d80efa98-7b73-4d9a-a51b-67f6be402518,1b1d7299-391e-4387-b0a2-ee9465234743,2024-02-29,335,5.66,80.11,Sandra Conner
b21d984c-aa2b-475f-9c7b-be2e475afd65,4d3d4ccb-57ca-4172-9169-7e401eb3f6ca,2025-01-18,1078,1.35,73.33,Mark Wilson
96182cad-fdc2-45c6-9844-99763215fa34,9c58ce37-6436-4d15-a82c-d21aaaf4e463,2024-09-03,671,3.94,73.03,Terri Conner
8bf11d43-4f56-4f6f-9b15-489896ec858e,d60c3ab8-855a-4633-bb2b-5ea75c2eb5f6,2025-01-29,615,0.79,65.07,Kimberly Richmond
61af4b35-d1ec-4cea-9f4d-39cb3e3ee02d,c4ac194e-8f14-4ca7-a6fb-730d4d3807e9,2025-02-18,1151,8.13,92.97,Randall Long
72bc3c4b-e427-4134-95a8-500057be2acc,151499bf-fb4e-4182-bfa4-672ecb1588ac,2024-11-16,42,9.18,86.33,Dr. Donald Dixon
6b240ed1-4c45-4192-9bd7-7840afe20573,3d47b021-6b0b-47db-96c2-4c639a4067eb,2024-10-18,74,5.32,40.15,Stephanie Perry
97936f5e-01de-4edd-ba6d-bc2b40fe9069,99bee1c4-2678-4b78-9975-eab7aaa0dfb9,2023-12-26,882,2.55,87.47,Dawn Munoz
5724a802-b8aa-46ec-befd-2a22eba9d3ce,75cd1ac8-1527-4f6e-9946-6665d7331182,2024-05-23,332,8.39,84.6,Carmen Salinas
9c683755-f801-441a-af12-be7b2e5d5a91,7cbca76f-af85-4f35-b094-d1086091eff9,2025-09-08,747,5.14,60.87,Cameron Peters
7df78bba-e650-460d-ab17-7851df1daa9a,c862a285-1e72-4a09-abf0-9f3dc3d4b834,2024-11-26,944,5.71,43.58,Jeffery Valdez
d43db95e-17ad-459e-8c4a-90e0615703f5,d8b3bb9b-d509-418a-a310-dd13fff0c1ea,2024-02-09,513,2.04,56.97,Mia Martinez
21980744-f543-4d97-896b-1e4b0886c5b2,b64bb10b-f7d9-4457-9d7c-6a7bf2f115d2,2024-07-18,419,6.4,71.33,Lisa Leblanc
b22f7680-5b13-43b1-8e12-8bc9f3f1650e,3572955e-1b9d-4439-874e-e55e32c82c73,2023-12-08,1046,6.15,67.62,Michelle Burnett
cdd60d1e-9961-4d55-91c5-d6877b1b4596,aa342bfe-f3a0-4628-8cb8-d439bb87cf72,2023-12-13,443,6.62,72.3,Bryan Miller
f7e8b1e1-3225-4ab1-8e43-b69856c241ee,ae1abe1f-0ba1-488f-975a-e39d31b85e05,2025-08-27,191,8.0,75.26,Nicholas Figueroa
fdb51779-df5c-4b73-a465-1177053ff062,f20232a7-5362-4a7a-8763-2a44a11ce1b5,2024-06-22,636,5.87,92.01,Andrea Calhoun
aa762f55-3255-4ab1-abf2-6d6c7a293755,c79e21bd-63cb-4c11-b082-31379003618b,2025-09-03,407,0.78,87.94,Daniel Shields
f4356676-3330-48fa-85a0-b7f532ab44fc,ae1abe1f-0ba1-488f-975a-e39d31b85e05,2025-01-02,1150,5.27,44.37,Misty Williams
6026d259-410e-4ca1-8aa8-20e3791a2e9c,a3c4f628-85c6-40fd-a688-f592f1ad851f,2025-04-29,704,9.69,86.28,Samuel Wu
4dcabfb5-47ba-4577-8a5b-9127a208502a,f1a18d34-fe55-4bce-bb67-020acfa08310,2025-04-06,1028,2.91,96.77,Karen Finley
bfb70ccd-8d68-42e2-a8ec-82d8016153d8,9f56ee43-bf97-4b34-8c2a-a74e5a93a8c1,2025-04-21,293,5.88,65.85,Billy Cooper
8c9c3138-bd59-4b5b-86ac-96eff8efc9a2,56d77c1b-5c58-4e22-beff-ce8ddc913f70,2025-08-31,357,6.66,90.45,Alicia Hebert
6f34c1cd-a3f8-48d9-8bc8-ca7201c1ff66,0181d2d7-05f5-4717-a407-a171ec2322c4,2023-11-12,745,2.22,62.92,Jason Warren
e6c25189-845f-4200-930b-e6b550917df4,0181d2d7-05f5-4717-a407-a171ec2322c4,2024-09-27,882,2.36,43.65,Heidi Huynh
734f2d31-48ef-4ade-a7de-97c8605cf14a,9d753ab4-1ef0-468f-80af-d9d611fc064c,2024-08-07,693,7.61,75.51,Mary Snyder
c130ac45-ff64-4ec8-961c-6e7ddda89ea4,c862a285-1e72-4a09-abf0-9f3dc3d4b834,2024-01-25,880,7.61,49.35,David Robinson
b55282c7-06ec-41d4-9cff-01ab5e4de99b,b48cabb9-c15e-4f31-8243-143786d954d3,2024-03-25,798,5.78,67.72,Robert Knight
3b1272f5-c1aa-4511-adae-f3229186f196,7b1812ac-42a5-4d77-90ca-f7ccefc962c1,2024-12-10,866,3.9,59.53,Jason Maldonado
4030dbe5-d003-45d1-9ac5-735693aae4aa,0990bf4b-fb66-41a9-9de8-1b25f78b4f11,2025-08-07,167,1.67,70.96,Angela Torres
3ee788d9-2152-4055-b2ce-7910d90c9397,2981d110-9eed-4ac3-9d26-4fe412ccec45,2024-04-15,1002,9.92,90.74,Timothy Smith
4eec0de0-8f03-4096-8239-4c93d3381c95,75cd1ac8-1527-4f6e-9946-6665d7331182,2024-11-06,1098,4.57,63.57,Cristina Hernandez
75741606-332a-4e63-973e-5d3544e3aa62,6bc69fee-d3dd-4fe7-b0ea-c31d5dc66825,2025-03-13,691,7.25,53.8,Rachael Craig
7a45003a-d6b0-42a0-81ee-03bd88da8d11,2bf91e3f-31d2-4704-ab5d-58edbaee3ef7,2025-10-13,480,3.53,89.25,Joshua Smith
277a6cfa-f7cf-4db1-953f-ae7387d55639,61fc999b-8ff7-414b-a71b-b82ca9b379e7,2024-11-13,959,8.05,47.03,Linda Murphy
dd618e7b-de63-42d6-9f58-dea41d983294,9763f271-b05f-45d5-b27f-0cf27ca61db5,2024-02-13,653,8.55,87.02,Jamie Gonzalez
90f7dd1f-1b20-4400-92af-45011a929926,87a80bcd-d648-4b19-b4ea-7540747e06fc,2024-10-30,369,6.82,70.23,Alex Black
d3498618-9cde-4c6f-8c9f-49145ed3b33f,fbaa9d03-af97-4ed3-89c4-4617a4c36dfd,2025-06-01,1032,3.33,47.56,Donna Holland
6c431760-4183-4f69-9036-da29fa3e853b,0181d2d7-05f5-4717-a407-a171ec2322c4,2025-02-14,418,4.54,49.17,Teresa Hernandez
5ec087ec-0e0e-4a8b-a6eb-0a522b8ab955,7322b4dd-92a9-425a-a809-a73e48eec739,2024-03-13,851,3.78,49.6,Stephanie Harrell
2efcbef3-81df-482d-a4fa-f2c69bf787d1,2981d110-9eed-4ac3-9d26-4fe412ccec45,2024-03-30,153,6.3,83.75,Christopher Cline
eab58768-2600-4f14-95ad-56e7d52ca4cf,c7a4a69d-e75e-47cb-a96b-1a126990b8f5,2024-03-18,1010,5.35,78.07,Denise Brown
4590abb0-2fb0-4880-8351-e5fe88d2bf3c,34983f76-281e-4df5-af43-de04fb1658dc,2025-01-30,512,4.23,78.63,Paula Pierce
60cd3375-712d-4fc8-93c7-d977e9e5aca4,f96c2898-d6d6-4844-8242-8a641437d0b3,2024-12-02,1107,6.7,60.67,Christopher Williams
1f9d0af9-c9d6-4cfe-adc2-dc44fd345853,fe959beb-9018-4078-b553-bcdb0e0cd3c1,2024-11-24,697,2.58,62.3,Robin Lucas
493d9285-501b-44ab-8f0c-0f9c5938442e,bd388a28-c4b2-414a-8a82-6f25a1e0a3f2,2024-03-20,806,4.93,74.9,Linda Simmons
dbac0821-277a-43f6-a168-fcdbba405274,6dfa87f4-14b1-494c-9133-c1561e1f6a6f,2024-02-04,925,5.79,53.56,Keith Shaw
a054d2ec-bf41-4030-95a0-a85804c6cdf9,39c5b23e-bc0c-44a9-b330-972a290b8881,2025-04-22,966,1.59,58.34,Greg Cantrell
55acc1ff-e2c8-4a3b-be6f-5e60f74fad1d,f890b97c-8357-4395-a0cf-50572f07a4eb,2025-01-29,332,5.02,74.7,Heather Brown
f8d5a737-e6ac-4f61-a3d7-aa7cc13d6bed,7b1812ac-42a5-4d77-90ca-f7ccefc962c1,2025-09-06,828,5.76,78.06,Krystal Hicks
86e70b29-960b-48b8-bc5f-bfb67cb2b9aa,d5068303-66e9-42a4-ace3-4f9bc27ae17b,2025-02-13,585,5.56,46.5,Daniel Morris
155402e0-fd04-4aa3-92f8-851b9e044c46,bbc3e76d-e0b9-4513-a0fe-b56038685d32,2024-02-07,828,4.55,72.24,Crystal Sanchez
488a4471-f0ed-481c-89bf-19989d37bab7,d60c3ab8-855a-4633-bb2b-5ea75c2eb5f6,2024-02-28,436,4.7,83.26,Diane Davis
f0944393-a8c5-4d14-bc05-3a7e2ce9efad,151499bf-fb4e-4182-bfa4-672ecb1588ac,2024-12-27,1050,1.55,59.29,Louis Rocha
4cb98e31-7a53-4cc3-83d7-691b01f4f011,c57abdb6-a2aa-44ad-89af-8b60febc91a6,2024-12-27,544,7.8,75.09,Brian Wilkins
41ee2fe6-abcb-4e22-a1fd-afa83d550f86,8654a717-9763-49bd-b3e7-75eaa48e3439,2025-01-01,136,1.21,40.44,Molly Singh
707d3a65-a08d-4a0a-96e8-2fd825aeba32,ae1abe1f-0ba1-488f-975a-e39d31b85e05,2024-05-14,416,2.16,65.21,Evan Richardson
74cb492b-8886-43ec-94fd-aab0762bdb7f,4221d0cb-6243-4ed6-9d3e-d8964fccadb6,2024-08-27,154,8.48,69.52,Vicki Kelly
1fa857f6-2ca7-41a4-abeb-396036dbcd2f,889a2f1c-9bb1-447a-bc54-fcbedd88fcee,2024-11-27,137,2.23,77.71,Melissa Johnston
3a2204ff-4cdc-4184-a41e-024e4eab4e3b,f890b97c-8357-4395-a0cf-50572f07a4eb,2024-03-29,654,1.3,44.03,Terri Ross
f17e5776-9d45-4ed7-92d4-9a452a8a6ec9,cdaa2b39-0d84-4864-8243-4ceddbf32d0f,2025-07-02,331,5.04,44.63,Ashley Patterson
ad9a295c-e599-403c-b736-0964e7722e1c,cf5afe9a-e132-4ed1-8dc1-cf76e36aa395,2024-06-03,178,3.12,58.39,Andrew Gonzalez
8ff21711-9231-4679-b197-fbfdfbc6a4ee,b64bb10b-f7d9-4457-9d7c-6a7bf2f115d2,2024-12-11,234,8.92,54.5,Jeremy Henderson
826aad5e-8114-4baa-8baf-9669d4ef995c,6aaaa6f0-0530-483d-b730-79b6a3418d9d,2025-01-17,1023,5.92,85.44,Jenny Logan
fc68d6a3-ae15-4824-81be-b0cf489d262b,bf50fdae-c821-4b82-b189-7c012f1ac8b9,2024-05-05,960,6.92,57.64,Larry Ball
066e8be8-a15d-4568-9ee6-46d4de3b57e7,cdaa2b39-0d84-4864-8243-4ceddbf32d0f,2024-11-20,995,7.72,80.02,Barbara Thomas
5a205f31-269d-4805-9da4-faddd421a720,043abe35-ef5f-496f-b7b0-88ad93b2e128,2023-11-20,831,8.29,59.12,Nathan Allen
81e2c7b6-b152-4923-a6ec-3721c9899207,61898b9e-bc25-4a42-846e-9fca70765a12,2025-10-10,885,3.02,58.0,Wendy Perry
9c004f8f-1d87-424c-bad6-b4e4ac6dece8,00887a6f-fab4-4c5d-8914-c332b639fd57,2025-06-26,1015,8.71,52.24,Jordan Ho
90c3bb37-115a-4b1e-a994-a90a43c5235d,3bae3b0b-da1c-414c-8c50-2c22273cbfef,2025-04-19,1199,4.38,71.9,Daniel Rivera
cb8b1c6c-d578-46ef-a866-897ca5b8f0c9,f432720f-e753-4d0e-8d66-d744a258975a,2023-12-18,814,9.89,53.56,Julia Rodgers
8c646f5a-d920-40fd-8c73-c8dccb7ab6a1,fbaa9d03-af97-4ed3-89c4-4617a4c36dfd,2025-09-17,79,9.83,96.56,Courtney Johnson
c0c8eb91-469f-4dbc-8122-ef894ea81e22,9e4d6719-ce1c-4386-a8f8-9ef57f51d0aa,2025-06-28,602,9.23,61.63,Shannon Dalton
9be1e92d-eb3d-45e0-b457-791164d245d7,b06ed033-ce05-4daa-8666-e5e9cf1040c1,2024-07-28,350,9.08,96.35,Gloria Stone
79ff7c65-d701-43dc-9a63-a76d2cbe18b4,0c4c035b-3d19-46cd-922e-14b995237373,2024-09-15,955,9.49,96.89,Danielle Bryant
f127457f-a4b4-438e-9d1e-05f881eda21f,fa2be36b-8c0f-460d-b04d-6228fabba338,2024-09-15,1120,9.3,50.26,Matthew Young
82df3916-e42e-43eb-b8fa-86ac85d0286f,7dcfab00-a412-4956-bf67-e50ad68b56f0,2024-12-16,658,5.44,74.16,John Reyes
cb7db439-f852-411c-a09d-66b3feb86c53,9d753ab4-1ef0-468f-80af-d9d611fc064c,2025-02-07,318,1.54,54.44,Sheri Taylor
af11242b-6354-49a7-97b5-cc003361d7e9,9604e67a-887e-4ada-97fd-9580d08f2451,2025-04-14,823,1.76,62.23,Beth Smith
14a8bc0d-f023-46c3-9839-2031bb9cc344,9a66839e-f317-4efa-9383-f10b3be9e73c,2025-01-21,1075,5.5,55.4,Tyler Lopez
e3855ba3-0794-4c0a-9105-125eab01f8e3,3572955e-1b9d-4439-874e-e55e32c82c73,2024-05-20,42,3.02,83.17,Melissa Lewis
9f108f34-274e-4c1f-ad39-d18b24d4eac9,f5f646dd-83c1-4c11-9e27-b4398852eeb6,2024-09-15,676,2.3,83.22,Diane Cunningham
de6edae7-5a84-4aab-b282-c6150cd4d0bc,0e9166da-a343-462b-bab3-1abf70c1f025,2025-10-03,265,8.1,58.47,Kimberly Stephens
b6ff9388-0a05-40cf-8ba7-c723ed19e437,e07da589-3a23-4796-85c5-bbef419c47a1,2025-01-03,850,1.79,94.28,Karen Elliott
fa6bbf44-a97c-4a4f-bd18-075315188436,f96c2898-d6d6-4844-8242-8a641437d0b3,2025-09-08,356,8.57,53.98,Vernon Sloan
3f0a8442-5d54-40dc-be53-0c0a2ec49fc7,82c7b063-4b6e-4ec2-814a-abe3cd8d4d9a,2024-03-17,1106,5.22,90.07,Daniel Miller
53a8e067-038e-49df-bf90-a9959e54504d,2981d110-9eed-4ac3-9d26-4fe412ccec45,2023-11-20,453,9.94,69.22,Tina Peck
85716c2b-6cae-426c-b1c2-6cc8869fe946,7322b4dd-92a9-425a-a809-a73e48eec739,2025-10-18,1112,2.9,73.15,Lance Bowers PhD
b2b62856-7cc7-48fd-ad71-c07cf90e5f4a,ef262be4-3e04-4eec-ad96-11edef1a0be1,2024-06-16,602,1.16,71.88,Kenneth Brown
db3dfe1a-4941-478f-adfa-3f94b0a2e7ee,71aad63b-68f7-4d35-b4fe-4a6f7a18c5cd,2025-01-03,507,7.9,76.28,Joe Walls
81756e0b-9e3b-4ad3-973b-672574a08fdf,2be6e85a-fd12-4c1d-acef-eb27a04f8a9a,2025-01-31,268,3.21,49.76,Jennifer Johnson
ed1735b5-41f2-449e-aec7-2d511933e656,f432720f-e753-4d0e-8d66-d744a258975a,2025-03-13,276,5.31,84.75,Eric Richard
b1fa3d48-79ae-48e0-a2a5-3ef3e1d9da17,71aad63b-68f7-4d35-b4fe-4a6f7a18c5cd,2024-05-12,104,6.68,72.87,Jennifer Cummings
1de80502-6d96-4fab-a184-3b4d8e75a71c,24d54668-668e-4856-96bf-72f95da30018,2024-11-06,677,3.11,85.9,Douglas Rodriguez
36600491-1822-4f4b-a030-9d7a62c2b4c2,3a67adf7-fa13-4842-8f95-f1ab4e135a61,2024-10-31,307,7.53,52.05,Aaron Shepherd
3eb7f698-3f78-447d-aecc-49518c68e229,ae1abe1f-0ba1-488f-975a-e39d31b85e05,2025-05-12,359,5.26,96.86,Adrian Rodriguez
cbd2b824-e842-4633-b0d2-7129b3a7a08f,00887a6f-fab4-4c5d-8914-c332b639fd57,2024-11-15,962,8.24,42.87,Kayla Mills
f8513541-e7fd-474a-a8ff-04c915a7b1f7,648f66a6-6634-4c11-b67d-1acade73265e,2024-09-27,918,5.09,53.03,Jessica Fleming
5dbd9f25-76ff-4ca3-a215-3cc726faba54,75cd1ac8-1527-4f6e-9946-6665d7331182,2025-05-09,235,1.92,89.86,Ricky Cooper
cfdb70fe-e203-4dc1-8cc9-b977e19d81cf,d5068303-66e9-42a4-ace3-4f9bc27ae17b,2024-03-24,20,1.53,59.11,Elizabeth Stevens
f33d14a3-45bb-4b1c-8076-b616029ac528,9f56ee43-bf97-4b34-8c2a-a74e5a93a8c1,2025-05-26,526,8.55,51.66,Cheryl Brady
52b02fd2-42d9-43a6-9651-8eeacb06cf60,6d08062b-38f9-4478-b5d9-0c9d3ba1a7ca,2023-12-04,1013,2.76,92.07,Joseph Stuart
230d9b96-0c23-4b3e-baf5-c08a5a54c711,c4ac194e-8f14-4ca7-a6fb-730d4d3807e9,2024-03-27,725,0.97,93.32,Brian Carpenter
20fa7bd3-8a26-4b72-ac90-853d77b30f46,3ce8bd3f-3f39-4498-8df8-4225268ecfeb,2024-10-02,1079,2.19,49.63,Samantha Schmitt
28089bad-8b6d-4666-bd21-1810abba0a22,e715caca-ec08-4dec-bca5-ae5ada55f9e4,2025-03-01,370,1.93,96.51,Theresa Leonard
68b78fa8-19db-405d-9514-6557cc96e10e,6004b192-4a19-49b2-84df-412363bfb275,2025-06-03,1084,5.72,41.13,Heidi Hopkins
ae78d229-e2e5-4b02-ac78-03d4316e8b5d,3be9b0bb-c42d-4201-86a7-df5292d7111e,2024-12-17,1164,6.63,72.66,Melissa Williams
30a5f8e0-f03c-4136-a326-9a92e226f549,d0aa9e88-11f0-47e7-aacf-7485136e3c09,2025-07-23,644,9.97,69.64,Jackson Colon
11f3b7cd-8885-4deb-be85-665f2863c7ed,151499bf-fb4e-4182-bfa4-672ecb1588ac,2024-03-30,625,0.83,74.36,Angel Turner
af3fefe2-58ea-4678-a68f-d7e4283f461c,3831c6e8-b236-4335-bc41-db6a76c1b335,2024-11-13,294,4.83,68.74,Kelly Campbell
